cell,reference_pseudotime,trajectory_bin,embedding_1,embedding_2,annotated_age,phase,state,batch
1728,0.14894465873192164,Q3,13.513296,3.911747,9.066666667,S,cycling,2
1729,0.20055907866990555,Q7,10.315909,5.680451,2.133333333,G1,cycling,2
1730,0.11983228944528582,Q2,14.950004,3.4180748,6.1333333329999995,S,cycling,2
1731,0.3692459494312533,Q8,8.48281,6.200965,1.066666667,G0,arrested,2
1732,0.15005862881796658,Q4,10.478651,0.8899536,4.533333333,G1,cycling,2
1733,0.1124788292583383,Q1,14.758278,3.3382535,2.133333333,G1,cycling,2
1734,0.17237528530144414,Q5,12.0062895,3.9643118,7.2,S,cycling,2
1735,0.14538465144375703,Q3,14.851612,3.8591483,4.0,S,cycling,2
1736,0.18842734048508458,Q6,11.725348,5.088257,7.466666667,S,cycling,2
1737,0.17211248800567772,Q5,11.312957,2.1257186,14.13333333,G2,cycling,2
1738,0.12134738650513943,Q2,13.082704,4.133072,6.666666667,S,cycling,2
1739,0.20029953355205768,Q7,10.930832,5.0000577,9.6,S,cycling,2
1740,0.15687087342683237,Q4,11.231163,5.28351,5.6,S,cycling,2
1741,0.16199154825091763,Q5,15.321805,7.2481785,6.1333333329999995,G0,arrested,2
1742,0.1315702093088676,Q2,12.2165365,-0.007500478,7.466666667,S,cycling,2
1743,0.1995912359441246,Q7,11.323438,6.6313505,0.533333333,G1,nan,2
1744,0.18881142722176603,Q6,11.423271,4.3754,10.93333333,S,cycling,2
1745,0.20314890363938187,Q7,9.833567,5.3801136,3.4666666669999997,G1,cycling,2
1746,0.16377945992381354,Q5,11.524056,4.65221,3.733333333,G1,cycling,2
1747,0.12606916030549792,Q2,15.787745,3.893105,10.66666667,S,cycling,2
1748,0.11568599006410916,Q1,15.715481,3.2337077,1.6,G0,arrested,2
1749,0.17702681125561798,Q6,10.61723,5.812749,2.4,G0,arrested,2
1750,0.22882082742590779,Q8,9.467346,5.096859,1.6,G1,cycling,2
1751,0.20909586353600867,Q7,10.02039,5.2593365,3.4666666669999997,G1,cycling,2
1752,0.16094740478338088,Q5,11.565802,5.050193,7.2,S,cycling,2
1753,0.11342801234914208,Q1,15.347686,4.3153396,0.8,G0,arrested,2
1754,0.19747959353111832,Q7,10.285406,5.5809927,0.8,G0,arrested,2
1755,0.1503818862099453,Q4,13.408922,4.2511835,15.73333333,S,cycling,2
1756,0.2438357047443751,Q8,10.765629,6.5990987,11.46666667,G2,cycling,2
1757,0.15167385043732962,Q4,12.092774,4.023234,11.2,S,cycling,2
1758,0.16874381301081154,Q5,11.0676365,1.2326043,12.26666667,G2,cycling,2
1759,0.14945607401132197,Q3,12.981905,4.0020328,13.86666667,G2,cycling,2
1760,0.17288732730446663,Q5,12.409551,6.055037,0.533333333,G1,cycling,2
1761,0.14528211755998555,Q3,14.803617,5.7396865,8.8,G1,cycling,2
1762,0.1729415699546494,Q5,11.123012,5.9018297,1.333333333,G1,cycling,2
1763,0.27297723723470985,Q8,8.89427,6.5873213,6.4,G1,cycling,2
1764,0.11953157273791469,Q2,12.150523,0.3333411,1.6,G1,cycling,2
1765,0.137584995397224,Q3,14.693164,5.9002504,6.666666667,G1,cycling,2
1766,0.12320616570142642,Q2,15.812658,4.043906,2.933333333,G1,cycling,2
1767,0.13382306602430555,Q2,15.594224,4.9445524,3.2,G1,cycling,2
1768,0.14872657373098438,Q3,12.569089,3.7888973,11.2,S,cycling,2
1769,0.2150577687851739,Q7,10.97379,3.0420585,17.86666667,G2,cycling,2
1770,0.17221663783716223,Q5,12.899543,6.238163,4.266666667,G1,cycling,2
1771,0.12175660075651114,Q2,14.1522,4.9944935,5.333333333,S,cycling,2
1772,0.16845070065435683,Q5,10.964692,4.586723,6.4,S,cycling,2
1773,0.170194098487454,Q5,15.009976,7.601933,6.666666667,G1,nan,2
1774,0.14982875772781795,Q3,13.561429,3.9721832,8.0,S,cycling,2
1775,0.15217126040530235,Q4,15.099683,3.963797,7.2,G1,cycling,2
1776,0.21317252334563658,Q7,10.217362,5.6550913,1.333333333,G0,arrested,2
1777,0.15099485833110549,Q4,11.651978,5.386691,2.133333333,G1,nan,2
1778,0.16880295960681058,Q5,11.831195,6.4022875,0.26666666699999997,G0,arrested,2
1779,0.12574582308374113,Q2,12.048679,-0.028116466,4.0,G1,cycling,2
1780,0.16036828237426154,Q5,11.777219,6.5317607,0.26666666699999997,G1,cycling,2
1781,0.13067084584192665,Q2,15.022001,4.9131913,1.066666667,G1,cycling,2
1782,0.1787448187354001,Q6,14.375912,6.623743,2.666666667,G1,nan,2
1783,0.12042116048466583,Q2,14.778522,3.6021397,1.6,G0,arrested,2
1784,0.16685427796078775,Q5,10.844318,4.880713,2.4,G1,cycling,2
1785,0.1316616338157695,Q2,14.887093,3.5318363,0.26666666699999997,G1,cycling,2
1786,0.18604142146896185,Q6,11.195135,3.2952604,8.8,S,cycling,2
1787,0.1487829937672862,Q3,14.08506,3.2302866,5.8666666670000005,G1,cycling,2
1788,0.2053332960933004,Q7,11.045527,2.7955325,20.8,G2,cycling,2
1789,0.15371235376965028,Q4,12.771073,4.4052086,5.6,S,cycling,2
1790,0.1643608229328606,Q5,11.659984,5.312366,0.533333333,G1,cycling,2
1791,0.22113189389142981,Q7,10.329394,4.506691,9.066666667,S,cycling,2
1792,0.19690796849623146,Q7,11.352155,5.3725514,8.533333333,S,cycling,2
1793,0.15073277338461122,Q4,11.443326,5.6780763,4.8,G1,cycling,2
1794,0.15731784150906822,Q4,11.856791,0.026229776,9.6,S,cycling,2
1795,0.13940407564851878,Q3,15.29432,5.083515,4.266666667,G1,cycling,2
1796,0.18337624171212624,Q6,12.418406,5.678657,6.1333333329999995,S,cycling,2
1797,0.1661386480798431,Q5,14.771226,6.872487,7.2,G1,nan,2
1798,0.1480945011592612,Q3,15.415336,5.1834226,14.93333333,S,cycling,2
1799,0.17997791738697666,Q6,11.340589,4.642563,5.8666666670000005,S,cycling,2
1800,0.14790851172278532,Q3,14.956665,6.468618,3.2,G1,cycling,2
1801,0.13938358072343343,Q3,15.06535,5.145572,1.333333333,G0,arrested,2
1802,0.1498321439958302,Q3,13.664264,6.4552164,1.6,G1,cycling,2
1803,0.1637025511899762,Q5,12.269761,6.643812,0.26666666699999997,G0,arrested,2
1804,0.1503518248429902,Q4,13.979866,3.803985,9.866666667,S,cycling,2
1805,0.14784833675482606,Q3,13.237683,3.8975363,5.066666667,G1,cycling,2
1806,0.14802286916674182,Q3,15.751088,4.969308,1.6,G1,cycling,2
1807,0.14329967567977608,Q3,13.882245,2.115057,11.73333333,S,cycling,2
1808,0.1480159241429786,Q3,12.967467,3.6179733,9.333333332999999,S,cycling,2
1809,0.15354303988626902,Q4,11.582863,5.873416,1.066666667,G1,nan,2
1810,0.14256441578253942,Q3,14.152352,5.631275,3.733333333,G1,cycling,2
1811,0.17996279647385888,Q6,12.417811,4.8595247,10.66666667,G2,cycling,2
1812,0.1625932333961722,Q5,10.997338,5.1938567,2.133333333,G0,arrested,2
1813,0.18599349195313655,Q6,11.541288,4.5093513,8.0,S,cycling,2
1814,0.15565742638388197,Q4,11.640898,3.026099,14.4,G2,cycling,2
1815,0.14329812961011545,Q3,12.984138,6.151021,1.6,G1,cycling,2
1816,0.17639918452976128,Q6,10.777948,0.9176776,13.86666667,S,cycling,2
1817,0.24797697663047746,Q8,9.300711,4.9879484,4.266666667,S,cycling,2
1818,0.13643192801093762,Q3,13.776748,3.9316704,9.066666667,S,cycling,2
1819,0.1660396638392954,Q5,13.994004,4.3190436,8.0,S,cycling,2
1820,0.21703323589785878,Q7,10.793941,5.571274,6.933333332999999,S,cycling,2
1821,0.2189577164915843,Q7,10.233623,4.4154873,10.93333333,S,cycling,2
1822,0.14994023085551544,Q4,15.187957,3.913325,1.066666667,G1,cycling,2
1823,0.15485984796517743,Q4,12.214705,5.5779934,3.2,G1,cycling,2
1824,0.20098937248678514,Q7,11.717489,5.520682,7.466666667,S,cycling,2
1825,0.16420243007130186,Q5,13.405359,4.142429,6.666666667,S,cycling,2
1826,0.16840757948999577,Q5,10.971632,5.961019,0.533333333,G1,cycling,2
1827,0.14464806513504205,Q3,15.59835,5.1706448,6.933333332999999,G1,cycling,2
1828,0.1745592365322097,Q6,13.514316,6.3308415,6.666666667,S,cycling,2
1829,0.2040753881164615,Q7,10.378156,5.1353765,3.2,G1,cycling,2
1830,0.28214943410084165,Q8,9.324068,5.2671723,0.0,G1,cycling,2
1831,0.13854493794756836,Q3,10.895561,4.552885,2.666666667,G0,arrested,2
1832,0.11260072917860812,Q1,13.576517,2.9129915,3.2,G1,cycling,2
1833,0.1138294983032325,Q1,15.241125,4.1312833,1.333333333,G0,arrested,2
1834,0.1526513049094892,Q4,15.932399,4.5922403,2.133333333,G1,cycling,2
1835,0.16645980794051307,Q5,14.549558,4.1152825,10.66666667,S,cycling,2
1836,0.14822241889173324,Q3,13.732555,4.3702602,10.93333333,S,cycling,2
1837,0.15860217330682827,Q4,12.639871,4.692742,10.4,S,cycling,2
1838,0.21162498150340328,Q7,10.972709,5.5361395,9.6,S,cycling,2
1839,0.2380543592759926,Q8,10.598564,5.52916,6.666666667,S,cycling,2
1840,0.1177249772068586,Q1,15.198265,6.606793,5.066666667,G0,arrested,2
1841,0.1389854977326403,Q3,14.681836,6.5720487,5.8666666670000005,G1,nan,2
1842,0.207668755617813,Q7,10.251819,4.890452,15.46666667,S,cycling,2
1843,0.18412542776202123,Q6,11.982608,3.6384034,16.26666667,G2,cycling,2
1844,0.15060401560037373,Q4,15.653335,4.091088,9.333333332999999,S,cycling,2
1845,0.2004626547617059,Q7,11.807514,5.895986,5.333333333,G1,cycling,2
1846,0.1679513538588808,Q5,14.145048,3.7250032,4.0,G1,cycling,2
1847,0.1977650182075556,Q7,10.128956,2.3303852,14.4,G2,cycling,2
1848,0.12496793297321297,Q2,11.850943,4.3646746,4.533333333,G1,cycling,2
1849,0.12958904526602286,Q2,15.636495,7.1426544,7.466666667,G1,nan,2
1850,0.2869004220359275,Q8,8.861637,4.93077,2.666666667,G0,arrested,2
1851,0.1412205309236816,Q3,12.725927,6.424229,6.933333332999999,S,cycling,2
1852,0.1653442032243457,Q5,12.6444435,4.2315006,6.933333332999999,S,cycling,2
1853,0.21376252902493445,Q7,11.523348,4.1408095,9.866666667,S,cycling,2
1854,0.11739946853379538,Q1,13.848352,4.4955935,9.066666667,S,cycling,2
1855,0.18752873954260896,Q6,12.659064,6.0730305,4.0,G1,cycling,2
1856,0.1854818829054361,Q6,10.991925,3.5835004,13.86666667,G2,cycling,2
1857,0.15544725615958155,Q4,13.433509,5.984006,6.933333332999999,S,cycling,2
1858,0.1966172153502422,Q7,12.2272005,5.9053493,2.4,G0,arrested,2
1859,0.1488700020757219,Q3,14.111573,5.9622183,2.133333333,G1,cycling,2
1860,0.18087834320380025,Q6,12.071715,3.2348669,14.66666667,G2,cycling,2
1861,0.22139104967060586,Q7,10.99184,5.740306,6.1333333329999995,S,cycling,2
1862,0.14567117916991973,Q3,13.991822,4.518996,8.8,S,cycling,2
1863,0.15372331942603626,Q4,15.371061,4.798169,9.6,S,cycling,2
1864,0.17645155631774742,Q6,12.510505,3.5370078,12.8,G2,cycling,2
1865,0.2214488407722516,Q7,10.224255,5.4645195,5.333333333,G0,arrested,2
1866,0.21616679750414017,Q7,11.083322,5.754717,1.6,G1,cycling,2
1867,0.17122894269872052,Q5,13.582535,6.379088,2.666666667,G0,arrested,2
1868,0.14773151796670816,Q3,13.706892,4.742027,12.0,S,cycling,2
1869,0.14227304283078815,Q3,15.269516,5.0119495,1.333333333,G0,arrested,2
1870,0.3274152337932045,Q8,9.050181,2.6581876,22.13333333,G2,cycling,2
1871,0.1671876978574041,Q5,13.122982,5.7847443,10.66666667,S,cycling,2
1872,0.14193617334324762,Q3,15.609018,5.1685834,3.733333333,G1,cycling,2
1873,0.14847675981824446,Q3,14.055881,4.7122736,8.266666667,S,cycling,2
1874,0.13211360430671207,Q2,15.453294,3.5534885,9.866666667,S,cycling,2
1875,0.17503292603646545,Q6,14.650948,4.1495013,10.66666667,G2,cycling,2
1876,0.18612859353172911,Q6,11.660063,6.638064,1.8666666669999998,G1,nan,2
1877,0.1415253275826637,Q3,15.129308,5.5590153,2.133333333,G1,cycling,2
1878,0.16310650080217567,Q5,15.369909,5.422789,6.666666667,G0,arrested,2
1879,0.11848566011687917,Q2,15.216333,6.295347,2.666666667,G0,arrested,2
1880,0.3943619814997944,Q8,10.389275,5.5988393,1.6,G1,cycling,2
1881,0.1365103139218326,Q3,11.430112,4.656166,5.066666667,G1,cycling,2
1882,0.14672440104268186,Q3,14.822017,5.6692266,4.8,G1,cycling,2
1883,0.15973333019844083,Q4,12.727669,5.6416883,11.46666667,S,cycling,2
1884,0.15473911909060872,Q4,13.582064,6.735067,1.066666667,G0,arrested,2
1885,0.1495769144692539,Q3,15.694715,5.029133,2.666666667,G1,cycling,2
1886,0.131626170810465,Q2,11.678413,4.286763,5.8666666670000005,S,cycling,2
1887,0.1661232009570024,Q5,10.873972,4.4997463,6.4,S,cycling,2
1888,0.16915848899046557,Q5,10.456511,4.3228936,4.8,S,cycling,2
1889,0.19335660982374656,Q7,11.935136,2.6773608,15.46666667,G2,cycling,2
1890,0.2164171658263007,Q7,11.167065,4.605959,11.2,G2,cycling,2
1891,0.15935071627774644,Q4,15.576723,7.1056356,3.4666666669999997,G0,arrested,2
1892,0.19578133367785266,Q7,10.410598,5.4460936,5.6,G1,cycling,2
1893,0.287411876773507,Q8,8.971095,5.11843,2.4,G1,cycling,2
1894,0.18225662248174254,Q6,12.829783,6.4950256,3.4666666669999997,G1,cycling,2
1895,0.15078087686869127,Q4,12.119974,6.5816827,3.4666666669999997,G0,arrested,2
1896,0.09096566710960603,Q1,12.35826,0.78230506,1.066666667,G0,arrested,2
1897,0.16270778477103004,Q5,11.576505,5.0481367,1.6,G1,cycling,2
1898,0.15362440236560398,Q4,14.118878,5.812926,4.0,G1,cycling,2
1899,0.2407859946486328,Q8,10.1513605,4.7189226,9.066666667,S,cycling,2
1900,0.1468563159418322,Q3,14.586462,4.841514,11.2,S,cycling,2
1901,0.20991006999264053,Q7,10.2888,5.3587537,0.26666666699999997,G1,cycling,2
1902,0.1673099229619527,Q5,14.233496,3.6025352,4.533333333,G1,cycling,2
1903,0.11279540198376034,Q1,15.079757,3.02831,2.133333333,G1,cycling,2
1904,0.16733524602309435,Q5,11.916718,4.9397335,11.73333333,S,cycling,2
1905,0.14973749479406778,Q3,13.078853,5.872077,0.26666666699999997,G1,cycling,2
1906,0.15057724481939946,Q4,14.341602,4.577068,8.8,S,cycling,2
1907,0.13571546785589342,Q3,11.186306,0.9033875,13.06666667,S,cycling,2
1908,0.20669863627860732,Q7,12.2930765,6.3127303,2.133333333,G0,arrested,2
1909,0.16006491279516175,Q4,13.995895,3.843892,14.66666667,G2,cycling,2
1910,0.17568365321507876,Q6,10.404432,4.7295723,0.26666666699999997,G1,cycling,2
1911,0.13428146149256975,Q2,14.615896,5.4608097,1.066666667,G0,arrested,2
1912,0.2151395024406059,Q7,10.041602,1.1892006,0.26666666699999997,G1,cycling,2
1913,0.14786149346267885,Q3,15.097504,5.3488784,1.6,G1,nan,2
1914,0.18950209704575374,Q6,12.548678,6.048089,6.1333333329999995,S,cycling,2
1915,0.15229721774271437,Q4,14.735595,4.2412305,18.93333333,G2,cycling,2
1916,0.22194975854792856,Q7,10.928366,5.7126513,6.1333333329999995,G1,cycling,2
1917,0.1682358052043762,Q5,12.752168,6.01328,3.2,G1,cycling,2
1918,0.1428676013449226,Q3,12.558838,6.2830276,5.066666667,G0,arrested,2
1919,0.16265000279094666,Q5,15.065225,4.15311,10.66666667,S,cycling,2
1920,0.23006041665524138,Q8,9.936215,5.1221137,6.933333332999999,S,cycling,2
1921,0.15208754158220913,Q4,15.272562,4.670257,10.13333333,S,cycling,2
1922,0.23401900093249633,Q8,9.236535,1.9792235,1.6,G1,cycling,2
1923,0.14487431063123185,Q3,13.710962,5.6974297,2.933333333,G1,cycling,2
1924,0.3294181730151598,Q8,9.501043,2.6721926,15.46666667,G2,cycling,2
1925,0.14591261830364696,Q3,13.895588,4.6328163,9.6,S,cycling,2
1926,0.21859690415742536,Q7,10.065536,1.7179551,19.2,G2,cycling,2
1927,0.1628803917264764,Q5,13.548927,4.0318756,7.733333332999999,S,cycling,2
1928,0.1639380284725772,Q5,12.929247,6.308962,2.666666667,G0,arrested,2
1929,0.3612499946015568,Q8,8.483042,4.269722,0.26666666699999997,G1,cycling,2
1930,0.16434907809087423,Q5,14.074481,5.66028,4.0,G1,cycling,2
1931,0.153832972785681,Q4,13.548463,4.626711,8.533333333,S,cycling,2
1932,0.24128175201601768,Q8,9.469188,5.1850576,2.4,G1,cycling,2
1933,0.1540132888345617,Q4,12.931574,4.643276,12.8,S,cycling,2
1934,0.2688473048054487,Q8,8.884208,6.5935874,0.0,G1,cycling,2
1935,0.1483157132830543,Q3,14.888425,6.277039,2.666666667,G0,arrested,2
1936,0.16358147674864273,Q5,13.927758,4.625575,11.2,S,cycling,2
1937,0.16578672202091826,Q5,11.86981,6.528495,1.333333333,G0,arrested,2
1938,0.1570240330564145,Q4,13.632162,4.835126,6.1333333329999995,S,cycling,2
1939,0.1542324361090605,Q4,12.4870405,6.3903017,1.066666667,G0,arrested,2
1940,0.18594635563813525,Q6,11.114703,2.8325245,13.06666667,G2,cycling,2
1941,0.28093826354080675,Q8,8.91512,5.28813,2.133333333,G1,cycling,2
1942,0.14294430072440195,Q3,14.316576,5.9915566,4.8,G1,cycling,2
1943,0.17071140415555938,Q5,10.710536,4.565287,4.8,S,cycling,2
1944,0.2770882422965077,Q8,8.926066,5.0845723,1.8666666669999998,G0,arrested,2
1945,0.1535198715709248,Q4,14.05586,5.7716384,2.133333333,G0,arrested,2
1946,0.35869448713598195,Q8,8.671716,6.657291,0.0,G1,cycling,2
1947,0.1900856115976469,Q6,11.2787485,4.790943,7.733333332999999,G1,nan,2
1948,0.20404507678363226,Q7,12.965774,6.470164,5.066666667,G1,cycling,2
1949,0.14966670094570877,Q3,14.11841,4.6211815,5.6,S,cycling,2
1950,0.18917368542510496,Q6,10.808468,1.5631595,16.53333333,G2,cycling,2
1951,0.20190440212891586,Q7,11.4054365,5.6519475,6.1333333329999995,G0,arrested,2
1952,0.19012104618265083,Q6,10.709934,1.3920761,12.53333333,G2,cycling,2
1953,0.20447964706336683,Q7,12.769023,6.6575994,2.133333333,G0,arrested,2
1954,0.20017251952653137,Q7,10.794923,5.138403,4.8,G1,cycling,2
1955,0.18415475663874234,Q6,13.036401,5.8591886,1.333333333,G0,arrested,2
1956,0.15420245413677322,Q4,11.969209,4.7532177,5.8666666670000005,S,cycling,2
1957,0.31781993914665196,Q8,8.539784,4.3400545,14.4,G2,cycling,2
1958,0.1883918905940059,Q6,13.968833,3.4111283,10.66666667,S,cycling,2
1959,0.19620673128511068,Q7,10.81108,5.7466874,1.333333333,G0,arrested,2
1960,0.16488365824436618,Q5,11.798201,3.108128,15.73333333,G2,cycling,2
1961,0.18074846043208787,Q6,13.335905,5.0059376,7.466666667,S,cycling,2
1962,0.1546631080085017,Q4,14.66491,4.260085,7.733333332999999,S,cycling,2
1963,0.22416926761294453,Q7,9.846237,4.971276,5.8666666670000005,S,cycling,2
1964,0.1714270775385464,Q5,14.159498,3.9414678,5.066666667,G1,cycling,2
1965,0.19496952215505228,Q7,11.154178,5.2023883,8.8,S,cycling,2
1966,0.22408323648314296,Q7,9.966909,3.113595,17.06666667,G2,cycling,2
1967,0.1535452301853828,Q4,13.767482,4.3389854,9.066666667,S,cycling,2
1968,0.14786898669446608,Q3,11.860532,5.408356,4.8,G1,cycling,2
1969,0.1296397284224056,Q2,12.630597,-0.024771204,3.2,G1,cycling,2
1970,0.19209748440480548,Q6,10.636101,0.716543,8.8,S,cycling,2
1971,0.14373808491017548,Q3,15.32386,3.8787408,8.0,S,cycling,2
1972,0.24199405461127124,Q8,10.596731,5.436198,7.466666667,S,cycling,2
1973,0.18727099424757424,Q6,11.380519,0.13042662,14.93333333,S,cycling,2
1974,0.1502469684720615,Q4,15.566794,4.583921,4.533333333,G1,cycling,2
1975,0.1561713965865725,Q4,15.295116,4.0079803,7.466666667,S,cycling,2
1976,0.12175799579669659,Q2,14.9828205,4.6720357,4.266666667,G1,nan,2
1977,0.17774888510488113,Q6,13.386191,5.0859814,8.8,S,cycling,2
1978,0.15303781007831924,Q4,12.906631,5.1010747,5.333333333,S,cycling,2
1979,0.2531331944697793,Q8,9.418702,5.3797517,2.666666667,G1,cycling,2
1980,0.20958384605259536,Q7,11.197782,4.844605,10.93333333,S,cycling,2
1981,0.19646699020912187,Q7,13.257249,5.686888,4.266666667,G1,cycling,2
1982,0.17301850476898387,Q5,13.203107,6.696051,1.8666666669999998,G0,arrested,2
1983,0.21470392510835856,Q7,11.319013,5.6648145,0.533333333,G0,arrested,2
1984,0.14412058560079843,Q3,15.070742,5.5221086,5.066666667,G1,cycling,2
1985,0.1491621583312119,Q3,15.36273,6.1596036,5.333333333,G0,arrested,2
1986,0.195640206307854,Q7,11.162011,5.0435214,6.933333332999999,S,cycling,2
1987,0.16898082097266906,Q5,10.830239,4.3311763,6.933333332999999,S,cycling,2
1988,0.2449896579266838,Q8,10.855674,5.693531,4.533333333,G1,nan,2
1989,0.1395638122523407,Q3,15.050777,6.8774414,15.2,G0,arrested,2
1990,0.12606193396055074,Q2,15.866986,5.350881,5.333333333,G1,nan,2
1991,0.1380858518385451,Q3,12.414508,0.15888263,7.466666667,S,cycling,2
1992,0.12617945357001928,Q2,11.589768,0.43191633,6.933333332999999,S,cycling,2
1993,0.11925330337985543,Q2,11.490879,0.506943,4.266666667,G1,cycling,2
1994,0.1694662025645289,Q5,11.566656,6.581658,2.133333333,G1,cycling,2
1995,0.17486770700785068,Q6,13.471975,2.5461202,16.8,G2,cycling,2
1996,0.1560586812155858,Q4,15.33737,3.8023016,13.33333333,G2,cycling,2
1997,0.2619839960677093,Q8,10.692847,5.274957,12.53333333,S,cycling,2
1998,0.15975053182980925,Q4,15.697989,4.6686053,2.4,G1,nan,2
1999,0.20005835523970836,Q7,10.659438,6.175097,2.4,G1,cycling,2
2000,0.20310184561412864,Q7,13.520996,5.076878,7.466666667,S,cycling,2
2001,0.16649142415002213,Q5,13.473295,3.9141243,6.933333332999999,S,cycling,2
2002,0.0974308438321373,Q1,12.912729,0.114824,0.8,G1,cycling,2
2003,0.16734253635888185,Q5,11.776647,0.27492866,11.46666667,S,cycling,2
2004,0.20732915919006226,Q7,11.212233,5.509922,9.6,S,cycling,2
2005,0.21466557009731058,Q7,10.297848,3.5128808,13.86666667,G2,cycling,2
2006,0.15957535747115456,Q4,14.514179,6.29845,6.666666667,G1,cycling,2
2007,0.20034272528374766,Q7,11.47142,5.6537714,0.533333333,G0,arrested,2
2008,0.20280069048138935,Q7,11.386888,4.011582,8.8,S,cycling,2
2009,0.15005730478289975,Q4,15.197373,3.7496233,4.8,S,cycling,2
2010,0.19073461168585457,Q6,10.742944,0.51335216,5.8666666670000005,S,cycling,2
2011,0.192633275357314,Q6,10.998099,2.1081064,18.13333333,G2,cycling,2
2012,0.19783374166549886,Q7,11.695234,5.9768033,1.8666666669999998,G1,cycling,2
2013,0.20488048040775214,Q7,10.951287,2.618422,15.73333333,G2,cycling,2
2014,0.13448946328648748,Q3,13.437538,5.452903,0.8,G1,cycling,2
2015,0.1782124693012301,Q6,11.688549,0.26870924,5.8666666670000005,S,cycling,2
2016,0.6388107816748992,Q8,8.191668,5.903963,2.133333333,G1,nan,2
2017,0.17522691195963552,Q6,11.762926,5.588452,4.8,G1,cycling,2
2018,0.19282461582165972,Q7,15.226764,7.669575,20.26666667,G1,nan,2
2019,0.2277195189583155,Q8,9.667104,5.4384027,0.533333333,G1,cycling,2
2020,0.15891245946084098,Q4,11.774974,3.1447856,15.46666667,G2,cycling,2
2021,0.17736286817972952,Q6,11.694153,0.017578356,10.93333333,S,cycling,2
2022,0.19499247391150756,Q7,11.260862,4.698048,14.66666667,G2,cycling,2
2023,0.15002246842285474,Q4,13.542866,5.167289,7.733333332999999,S,cycling,2
2024,0.14981000095740954,Q3,14.642876,4.4042735,9.866666667,G2,cycling,2
2025,0.15210842007060754,Q4,14.728283,3.6406732,6.933333332999999,S,cycling,2
2026,0.15270245938576638,Q4,14.213037,3.747205,6.933333332999999,S,cycling,2
2027,0.1690094456238055,Q5,14.835765,4.662937,16.53333333,G2,cycling,2
2028,0.21014200689197837,Q7,10.780237,4.8814125,4.266666667,G1,cycling,2
