target_Tg,decoder,anchor_idx,acid_decoded,epoxide_decoded,acid_canonical,epoxide_canonical,valid,novel_pair,novel_monomer,pred_tg
400.0,greedy,128,COc1cccc(NC(=O)Nc2ccc(C(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc2)cc1COCC1CO1,CN(C(=O)c1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)c1ccc(OCc2ccccc2)cc1,,CN(C(=O)c1ccc(OCc2ccccc2)cc1)C(=O)c1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,False,False,False,399.9997253417969
400.0,sample,128,COc1ccc(N2CCN(C(=O)Nc3ccc(COCC(=O)O)ccc2C)c(COCC(=O)O)c1,CN1CCC(NC(=O)c2cccc(OCC3CO3)c2)cc1C(=O)N(CC1CO1)CC1CO1,,CN1CCC(NC(=O)c2cccc(OCC3CO3)c2)C=C1C(=O)N(CC1CO1)CC1CO1,False,False,False,399.9997253417969
400.0,greedy,129,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C2CC2)cc1,Cc1ccc(C(=O)N2CCN(CC(=O)N(CC3CO3)CC3CO3)CC2)cc1,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C2CC2)cc1,Cc1ccc(C(=O)N2CCN(CC(=O)N(CC3CO3)CC3CO3)CC2)cc1,True,True,True,399.9997253417969
400.0,sample,129,NC(=O)c1ccc(C(=O)NCC(=O)Nc2cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c2)cc1,CCC1(C)CC(N)C(=O)NCCc3ccc(CNC(=O)N3CC3)cc2OCC2CO2)CC1)C1CC1,NC(=O)c1ccc(C(=O)NCC(=O)Nc2cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c2)cc1,,False,False,False,399.9997253417969
400.0,greedy,130,CC(C)(CCNC(=O)C1(CCC(=O)O)CCCCCC(=O)NCC2CCCC2)CC1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C,CC1(C)CCNC(=O)C(CCCCCC(=O)NCC2CCCC2)(CCC(=O)O)CC1,,False,False,False,399.9998779296875
400.0,sample,130,CC(C)(CNC(=O)C(=O)N(CCC(=O)O)C(=O)C1CCCCCC1,Cc1ccc(CCNC(=O)Nc2ccc(CC(=O)N(CC3CO3)CC3CO3)cc2)cc1,,Cc1ccc(CCNC(=O)Nc2ccc(CC(=O)N(CC3CO3)CC3CO3)cc2)cc1,False,False,False,399.9998779296875
400.0,greedy,131,CCCCN(CC)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CC1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,CCCCN(CC)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CC1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,True,True,True,400.0001525878906
400.0,sample,131,CCN(CC)C(=O)CNCc1ccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C1CCCC1,CCN(CC)C(=O)CNCc1ccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C1CCCC1,True,True,True,400.0001525878906
400.0,greedy,132,O=C(O)CCN(CCC(=O)O)C(=O)CNCc1ccccc1CN(COCC(=O)O,CCCCN(CC)C(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,,CCCCN(CC)C(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,False,False,False,399.9999694824219
400.0,sample,132,O=C(O)CCC(CCC(=O)O)C(=O)NCCNCc1ccccc1)C(=O)NCC1CC(C)c1,Cc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1C(=O)NCCc1ccc(OC)cc1,,COc1ccc(CCNC(=O)c2cc(C(=O)N(CC3CO3)CC3CO3)ccc2C)cc1,False,False,False,399.9999694824219
400.0,greedy,133,O=C(O)c1ccc(C(=O)Nc2ccc(C(=O)O)cc2)ccc1C(=O)O,COc1ccc(CNC(=O)CN(C)Cc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,,,False,False,False,400.00030517578125
400.0,sample,133,O=C(O)COc1cccc2cccc(C(=O)O)c1C(=O)O,COCN(C)c1ccc(CC(=O)Nc2ccc(OCC3CO3)c(COCC3CO3)c2)cc1,,COCN(C)c1ccc(CC(=O)Nc2ccc(OCC3CO3)c(COCC3CO3)c2)cc1,False,False,False,400.00030517578125
400.0,greedy,134,CC(C)(C(=O)O)C(=O)c1ccc(CN(C(=O)C(CC2CO2)CC2CO2)cc1,CN1CCN(c2ccccc2NC(=O)N(CC2CO2)CC2CO2)c1,,CN1CCN(c2ccccc2NC(=O)N(CC2CO2)CC2CO2)C1,False,False,False,400.0000915527344
400.0,sample,134,Cc1ccccc1C(=O)N(CC1CCCCCC1=COC(=O)O)C1CCCCC1,Cc1ccc(C2=C(Nc2ccccc2NC(=O)C(CC2CO2)CC2CO2)cc1)Nc1ccccc1C1,Cc1ccccc1C(=O)N(CC1CCCCCC1=COC(=O)O)C1CCCCC1,,False,False,False,400.0000915527344
400.0,greedy,135,CCCCOc1cc(C)cc(CNC(=O)C(CCC(=O)O)CCC(=O)O)c1OC,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc(OC2CCCC2)cc1,CCCCOc1cc(C)cc(CNC(=O)C(CCC(=O)O)CCC(=O)O)c1OC,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc(OC2CCCC2)cc1,True,True,True,400.0002746582031
400.0,sample,135,CCC(NC(=O)C(=O)c1ccc(C)c(OCC2CO2)c1C(=O)O,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C2CC2)ccc1C(=O)N1CCCCC1,,,False,False,False,400.0002746582031
400.0,greedy,136,O=C(O)CCN(CCC(=O)O)C1CCC(C(=O)Nc2ccccc2)CC1,COc1ccc(CN2CCN(C(=O)C3CC3)ccc2OCC2CO2)CC1,O=C(O)CCN(CCC(=O)O)C1CCC(C(=O)Nc2ccccc2)CC1,,False,False,False,399.99957275390625
400.0,sample,136,O=C(NCc1ccccc1)C1(C(=O)N(CCC(=O)O)CCCCC2)c1,COc1ccc(CN2CCN(C(=O)c3ccc(OCC4CO4)cn2)CC2)ccc1OCC1CO1,,,False,False,False,399.99957275390625
400.0,greedy,137,CC(C)(C)c1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCOC(=O)CCNC(=O)CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,CC(C)(C)c1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCOC(=O)CCNC(=O)CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,True,True,True,399.99951171875
400.0,sample,137,CC(C)(C)n1cccn1CNC(=O)C(=O)Nc1cccc(C(=O)N(CCC(=O)O)CCC(=O)O)n1,COC(=O)CC1CCN(C(=O)NCCc2cccc(OCC3CO3)c2OCC2CO2)CCC1,,COC(=O)CC1CCCN(C(=O)NCCc2cccc(OCC3CO3)c2OCC2CO2)CC1,False,False,False,399.99951171875
400.0,greedy,138,O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc(NC(=O)C2CCCCCC2)cc1,CN(C)Cc1ccc(CNC(=O)C(CC2CO2)CC2CO2)cc1)c1ccccc1,O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc(NC(=O)C2CCCCCC2)cc1,,False,False,False,400.0002746582031
400.0,sample,138,O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccc(NC(=O)NCC2CC2)cc1,CN(CCc1ccccc1OCC1CO1)C(=O)CCNC(=O)c1ccc(OCC2CO2)cc1,O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccc(NC(=O)NCC2CC2)cc1,CN(CCc1ccccc1OCC1CO1)C(=O)CCNC(=O)c1ccc(OCC2CO2)cc1,True,True,True,400.0002746582031
400.0,greedy,139,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCc1cccc(C2CC2)c1,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)nc1,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCc1cccc(C2CC2)c1,,False,False,False,399.9996643066406
400.0,sample,139,O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccc(C2CCCC2)cc1,COc1cc(C)cc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)c2)cn1,O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccc(C2CCCC2)cc1,,False,False,False,399.9996643066406
400.0,greedy,140,Cc1ccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC3CO3)c(COCC3CO3)c2)c1,O=C(O)c1ccc(CN(CC2CO2)CC2CO2)cc1,,O=C(O)c1ccc(CN(CC2CO2)CC2CO2)cc1,False,False,False,399.9997253417969
400.0,sample,140,Cc1ccc(NC(=O)Nc2ccc(COCC3CO3)c(COCC(=O)O)c2)c2ccccc1C,O=C(O)CCN(CC1CO1)C(=O)c1ccc2c(c1)OCCO2,,O=C(O)CCN(CC1CO1)C(=O)c1ccc2c(c1)OCCO2,False,False,False,399.9997253417969
400.0,greedy,141,O=C(O)CCC(CCC(=O)O)C(=O)CN1CCCCC1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C(=O)Nc1ccccc1,O=C(O)CCC(CCC(=O)O)C(=O)CN1CCCCC1,,False,False,False,400.0
400.0,sample,141,O=C(O)C1CCCCCC1(C(=O)O)CCCCCCC1,Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC2,,,False,False,False,400.0
400.0,greedy,142,COc1ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc1OC,COc1ccc(OCC2CO2)c(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,COc1ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc1OC,COc1ccc(OCC2CO2)c(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,True,True,True,399.9996643066406
400.0,sample,142,COc1cc(COCC(=O)O)cc(NC(=O)CCc2ccc(OC)cc2COCC(=O)O)c1,COc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(OC)c1,COc1cc(COCC(=O)O)cc(NC(=O)CCc2ccc(OC)cc2COCC(=O)O)c1,COc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(OC)c1,True,True,True,399.9996643066406
400.0,greedy,143,CC(C)c1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,O=C(Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(C2CCCC2)cc1,CC(C)C1=CC=C(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,O=C(Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(C2CCCC2)cc1,True,True,True,400.0003967285156
400.0,sample,143,CC(=O)c1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CCCCCC1,O=C(Cc1cccnc1OCC1CO1)N1CCc2ccc(OCC3CO3)cc2)C1,CC(=O)C1=CC=C(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CCCCCC1,,False,False,False,400.0003967285156
400.0,greedy,144,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)Nc2ccccc2)cc1,COc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)Nc2ccccc2)cc1,COc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,True,True,True,399.999755859375
400.0,sample,144,O=C(O)CCN(CCC(=O)O)C(=O)c1ccccn1Cc1ccnc(C(=O)NCc2ccccc2)c1,COc1ccc(C=Cc2ccc(OCC3CO3)cc2)cc1OCC1CO1,,COc1ccc(C=Cc2ccc(OCC3CO3)cc2)cc1OCC1CO1,False,False,False,399.999755859375
400.0,greedy,145,CC1CCN(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,COC(=O)c1ccc(OCC2CO2)c(C(=O)NCc2ccc(OCC3CO3)cc2)c1,CC1CCN(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,COC(=O)c1ccc(OCC2CO2)c(C(=O)NCc2ccc(OCC3CO3)cc2)c1,True,True,True,399.9992370605469
400.0,sample,145,CC(C)(N)c1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CCCC1,COc1ccc(CNC(=O)c2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,CC(C)(N)C1=CC=C(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CCCC1,COc1ccc(CNC(=O)c2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,True,True,True,399.9992370605469
400.0,greedy,146,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C2CCCC2)ccc1C1=O,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccccc1,,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccccc1,False,False,False,400.00030517578125
400.0,sample,146,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C2=CCCCC2)cc1,O=C(Cn1ccc2cc(C(=O)N(CC3CO3)CC3CO3)ncnc2)c1,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C2=CCCCC2)cc1,,False,False,False,400.00030517578125
400.0,greedy,147,O=C(O)CCN(CCC(=O)O)C(=O)CCC(=O)C1(CCC(=O)O)cc1,O=C(CCC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)c1ccccc1,O=C(O)CCN(CCC(=O)O)C(=O)CCC(=O)C1(CCC(=O)O)C=C1,O=C(CCC(=O)C(=O)c1ccccc1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,True,True,True,400.0000305175781
400.0,sample,147,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)CCC1Cc1ccccc1,O=C(NCCCOc1ccccc1)c1cccc(CNC(=O)N(CC2CO2)CC2CO2)c1,,O=C(NCCCOc1ccccc1)c1cccc(CNC(=O)N(CC2CO2)CC2CO2)c1,False,False,False,400.0000305175781
400.0,greedy,148,O=C(O)CCNC(=O)NCCNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc2ccccc2c1OCC1CO1)c1ccc(OCC2CO2)cc1OCC1CO1,O=C(O)CCNC(=O)NCCNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc2ccccc2c1OCC1CO1)c1ccc(OCC2CO2)cc1OCC1CO1,True,True,True,399.99969482421875
400.0,sample,148,O=C(CCC(=O)Nc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccccc1Oc1ccccc1)c1ccc2ccccc2c1)c1cccc(OCC2CO2)c1OCC1CO1,,,False,False,False,399.99969482421875
400.0,greedy,149,Cc1cc(C(=O)NCCC(=O)O)ccc1NC(=O)CCCOCC(=O)O,CC(C)(C)CNC(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C1CC1,Cc1cc(C(=O)NCCC(=O)O)ccc1NC(=O)CCCOCC(=O)O,,False,False,False,399.9998474121094
400.0,sample,149,Cc1cc(NC(=O)CCC(=O)O)cc(CCC(=O)O)c1,CC(C)(C)NC(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1NC(=O)C1CCCCC1,Cc1cc(CCC(=O)O)cc(NC(=O)CCC(=O)O)c1,CC(C)(C)NC(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1NC(=O)C1CCCCC1,True,True,True,399.9998474121094
400.0,greedy,150,COC(=O)c1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)cc1)N1CCN(C(=O)c2cccc(OCC3CO3)c2)CC1,COC(=O)c1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)cc1)N1CCN(C(=O)c2cccc(OCC3CO3)c2)CC1,True,True,True,399.99951171875
400.0,sample,150,O=C(O)CCN(CCC(=O)O)C(=O)COc1cccc(C(=O)O)n1,O=C(NCCC1(NC(=O)c2cccco2)c1)Nc1ccc(OCC2CO2)cc1OCC1CO1)CC1,O=C(O)CCN(CCC(=O)O)C(=O)COc1cccc(C(=O)O)n1,,False,False,False,399.99951171875
400.0,greedy,151,CCN(C)C(=O)c1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C(=O)C1CC1,O=C(Nc1ccc(CCNc2ccccc2)cc(C(=O)N(CC2CO2)CC2CO2)n1,,,False,False,False,400.0
400.0,sample,151,Cn1c(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)Cc2ccccn2)CCCCCCCC(=O)O)cc1,O=C(NCc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1ccc(CCc2cccnc2)cc1,,O=C(NCc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1ccc(CCc2cccnc2)cc1,False,False,False,400.0
400.0,greedy,152,COC(=O)c1ccc(C(=O)N2CCC(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C,COC(=O)C1=CC=C(C(=O)N2C=CC(C(=O)N(CCC(=O)O)CCC(=O)O)CC2)CC1,,False,False,False,400.0005187988281
400.0,sample,152,Cc1ccc2c1ccc(C(=O)N2CCC(C(=O)N(CCC(=O)O)CCC(=O)O)ccc21,Cc1ccc(CCN2Cc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c(C(=O)O)c1,,,False,False,False,400.0005187988281
400.0,greedy,153,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C(=O)NCC2CC2)cc1,Cc1ccc(OCC2CO2)c(CCNC(=O)c2ccc(OCC3CO3)cc2)c1,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C(=O)NCC2CC2)cc1,Cc1ccc(OCC2CO2)c(CCNC(=O)c2ccc(OCC3CO3)cc2)c1,True,True,True,400.00048828125
400.0,sample,153,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CC2CO2)cc1,Cc1ccc(C(=O)NCCc2ccc(OCC3CO3)cc2OCC2CO2)cc1,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CC2CO2)cc1,Cc1ccc(C(=O)NCCc2ccc(OCC3CO3)cc2OCC2CO2)cc1,True,True,True,400.00048828125
400.0,greedy,154,O=C(O)C1CCC(NC(=O)c2ccc(C(=O)O)cc2)C1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccccc1OC1CC1,O=C(O)c1ccc(C(=O)NC2CCC(C(=O)O)C2)cc1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccccc1OC1CC1,True,True,True,400.00030517578125
400.0,sample,154,O=C(O)C1(Nc3ccccc3CN3CCC(COCC(=O)O)CC2)cc1,O=C(NCCc1ccc2c(c1)OCCC(=O)N(Cc1ccccc1)CC1CO1)CC1CO1,,,False,False,False,400.00030517578125
400.0,greedy,155,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2ccccc2)cc1C(=O)O,CCCCOc1ccc(NC(=O)c2ccc(C)c(OCC3CO3)c(COCC3CO3)c2)c(C)c1,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2ccccc2)cc1C(=O)O,,False,False,False,400.00018310546875
400.0,sample,155,O=C(O)CCn1c(=O)n(CC(=O)O)c2cc(N3CCCC(=O)Nc3ccc(C(=O)O)cc(=O)c3)c2cccn,CCCNC(=O)c1ccc(NC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c(C)c1,,CCCNC(=O)c1ccc(NC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c(C)c1,False,False,False,400.00018310546875
400.0,greedy,156,Cc1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3cc3ccc3c2)c,CN1CCN(C(=O)c2ccc(OCC3CO3)cc2c1OCC1CO1)C1CCCCC1,,,False,False,False,400.00006103515625
400.0,sample,156,CC(=O)Nc1cc(C(=O)Nc3ccc(C(=O)Nc3ccc(c3cccc3cc3cc3ccc3oc2)CC(=O)O)cc1C,CC1CCC(NCC2)c1ccncc2NC(=O)C1CCN(C(=O)c3ccc(OCC4CO4)cc3)CC2)c1,,,False,False,False,400.00006103515625
400.0,greedy,157,Cc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1C(=O)O,O=C(CCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(C2CCCC2)cc1,Cc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1C(=O)O,O=C(CCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(C2CCCC2)cc1,True,True,True,399.9997253417969
400.0,sample,157,CN(C)C(=O)c1cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(COCC1CCN(C(=O)c2cc(O)cccc2OCC2CO2)cc1OCC1CO1,CN(C)C(=O)c1cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c1,,False,False,False,399.9997253417969
400.0,greedy,158,COC(=O)CCN(CCC(=O)O)CCC(=O)O,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1ccc(C(=O)N(CC2CO2)CC2)cc1,COC(=O)CCN(CCC(=O)O)CCC(=O)O,,False,False,False,399.9997253417969
400.0,sample,158,COC(=O)CCN(CCC(=O)O)CC(=O)OCC(=O)NCCC(=O)O,O=C(Nc1ccc(C2(c3ccccc3C2=O)c(OCC2CO2)c1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)c,COC(=O)CCN(CCC(=O)O)CC(=O)OCC(=O)NCCC(=O)O,,False,False,False,399.9997253417969
400.0,greedy,159,Cc1ccc(CN(CCC(=O)O)C(=O)O)cc1Cc1ccccc1,CN(Cc1ccccc1)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,Cc1ccc(CN(CCC(=O)O)C(=O)O)cc1Cc1ccccc1,CN(Cc1ccccc1)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,True,True,True,400.0002746582031
400.0,sample,159,Cc1ccon1C(=O)Nc1ccc(CNc2cccc(C(=O)O)nc23)cc1,CN(Cc1ccc(C(=O)Nc2cccc(Oc3ccccc3)CC2)cc1)C(=O)N(CC1CO1)CC1CO1,,,False,False,False,400.0002746582031
400.0,greedy,160,O=C(O)CCC1CCN(C(=O)C2CCC(CC(=O)O)CC2)CC1,N#Cc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1NC(=O)c1ccccc1,O=C(O)CCC1CCN(C(=O)C2CCC(CC(=O)O)CC2)CC1,,False,False,False,400.0002746582031
400.0,sample,160,O=C(CCCC1CCN(C(=O)c2c(C(=O)N(CC3CO3)CC2)CCCCCCC2)cc1,N#Cc1ccc(NC(=O)Nc2ccc(C(=O)NCCc3ccc(NCC(=O)Nc3cccc(OCC4CO4)c3)ccc2)cc,,,False,False,False,400.0002746582031
400.0,greedy,161,Cc1cccc(C(=O)Nc2ccc(COCC(=O)O)cc2)c1OCCC(=O)O,CCCOc1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1C,Cc1cccc(C(=O)Nc2ccc(COCC(=O)O)cc2)c1OCCC(=O)O,CCCOc1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1C,True,True,True,399.9993591308594
400.0,sample,161,Cc1cc(C(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc2ccccc12,CCOc1cc(NC(=O)CCCc2ccc(OC)c(OCC3CO3)c(OCC3CO3)c2)ccc1NC(C)C,Cc1cc(C(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc2ccccc12,,False,False,False,399.9993591308594
400.0,greedy,162,CCCC(CCC(=O)O)C(=O)c1ccc(C(=O)O)cc1C(=O)O,CC(C)c1ccc(OCC2CO2)c(C(=O)NCc2ccc(OCC3CO3)cc2)c1,CCCC(CCC(=O)O)C(=O)c1ccc(C(=O)O)cc1C(=O)O,CC(C)c1ccc(OCC2CO2)c(C(=O)NCc2ccc(OCC3CO3)cc2)c1,True,True,True,400.0003356933594
400.0,sample,162,CCC1(C(=O)C(C)C)C(=O)c1ccc(C(=O)O)cc1)C(=O)O,Cc1cc(OCC2CO2)ccc1CCC(=O)Nc1ccc(OCC2CO2)cc1,,Cc1cc(OCC2CO2)ccc1CCC(=O)Nc1ccc(OCC2CO2)cc1,False,False,False,400.0003356933594
400.0,greedy,163,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(N2CCCCCCC2)cccc1N1CCCCC1,CC(C)(C)NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,O=C(O)CCN(CCC(=O)O)C(=O)C1=CC=C(N2CCCCCCC2)C=CC=C1N1CCCCC1,CC(C)(C)NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,True,True,True,399.9998779296875
400.0,sample,163,O=C(O)CCC(CCC(=O)O)C(=O)C(=O)Nc1ccc(N2CCN(Cc3ccc(C(=O)N3CC3)cc3)CC2)c,CC(CNCC(=O)Nc1ccc(C(=O)NCC2CO2)cc1)C1CCCCC1,,CC(CNCC(=O)Nc1ccc(C(=O)NCC2CO2)cc1)C1CCCCC1,False,False,False,399.9998779296875
400.0,greedy,164,COc1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)ccc1C(=O)O,COc1ccc(C(=O)NCc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,,,False,False,False,399.9999694824219
400.0,sample,164,COc1cc(C(=O)O)ccc1NC(=O)C(=O)CNC(=O)C(=O)Nc1ccc(C#N)cc1,Cc1ccc(OCC2CO2)c(NC(=O)C=Cc2cccc(OCC3CO3)c2)c1,COc1cc(C(=O)O)ccc1NC(=O)C(=O)CNC(=O)C(=O)Nc1ccc(C#N)cc1,Cc1ccc(OCC2CO2)c(NC(=O)C=Cc2cccc(OCC3CO3)c2)c1,True,True,True,399.9999694824219
400.0,greedy,165,COc1cc(CN(CCC(=O)O)C(=O)CCC(=O)O)ccc1OCc1ccc(C)cc1OC,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,COc1cc(C)ccc1COc1ccc(CN(CCC(=O)O)C(=O)CCC(=O)O)cc1OC,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,True,True,True,399.9996032714844
400.0,sample,165,COc1ccc(CN(CCC(=O)O)C(=O)CCC(=O)O)o1,Cc1ccc(CNC(=O)N(C)C)cc1NC(=O)C(CC1CO1)CC1CO1,COc1ccc(CN(CCC(=O)O)C(=O)CCC(=O)O)o1,Cc1ccc(CNC(=O)N(C)C)cc1NC(=O)C(CC1CO1)CC1CO1,True,True,True,399.9996032714844
