acid,epoxide
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,Cc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,CC(C)NC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(NCCCNCC(=O)N(CC1CO1)CC1CO1)c1ccncc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,COc1cccc(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1OCC1CO1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(NCc1ccccc1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cccnc1OCC1CO1
